recipe,user,rating,comment
Lẩu Thái Cua Đồng,"{'username': 'duc.anh.pham', 'email': 'duc.anh.pham@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,"Đã nấu ăn thử, món ăn rất ngon và đậm đà."
Canh Cá Cơm Lá Me Đất,"{'username': 'thao_pg21', 'email': 'thao_pg21@example.com', 'password': 'abc123', 'is_admin': 'False'}",3,"ở Huế me đất bán đầy', chợ nào cũng có."
Canh Cá Cơm Lá Me Đất,"{'username': '_vanhnk', 'email': '_vanhnk@example.com', 'password': 'abc123', 'is_admin': 'False'}",2,Món ăn rất lạ chưa bao giờ ăn . Lá me giờ không còn thấy nhiều nhưng cũng sẽ cố gắng kiếm để nấu thử xem vị của món này như thế nào .
Vịt Nướng Me Cay,"{'username': 'dangthu222', 'email': 'dangthu222@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,Có mẹo nào để lựa vịt sao cho không bị dai không ạ?
Vịt Nướng Me Cay,"{'username': 'vit4mean', 'email': 'vit4mean@example.com', 'password': 'abc123', 'is_admin': 'False'}",4,Nhìn hình là thấy hao cơm rồi đấy.
Vịt Nướng Me Cay,"{'username': 'anna_hoanggggg', 'email': 'anna_hoanggggg@example.com', 'password': 'abc123', 'is_admin': 'False'}",3,"Vừa có me vừa có sa tế, nghe là biết ngon rồi đấy."
Vịt Nướng Me Cay,"{'username': 'qh.haoo', 'email': 'qh.haoo@example.com', 'password': 'abc123', 'is_admin': 'False'}",5,"Đã vào bếp làm món này ăn thử ,vịt ăn rất ngon và lạ miệng. Có thể thay thế vịt bằng gà được không?"
Bánh Rán Chocolate Đậu Đỏ,"{'username': '_.hien.luong._', 'email': '_.hien.luong._@example.com', 'password': 'abc123', 'is_admin': 'False'}",2,"Bánh rán mình tưởng khó làm, nhưng xem qua công thức chương trình thì thấy rất dễ luôn. Cám ơn chương trình nhiều."
Bánh Rán Chocolate Đậu Đỏ,"{'username': 'haffxuf', 'email': 'haffxuf@example.com', 'password': 'abc123', 'is_admin': 'False'}",2,wow nhem nhem cái món này làm bánh ran ăn không cũng ngon rồi!
Bánh Rán Chocolate Đậu Đỏ,"{'username': 'jia_smiles', 'email': 'jia_smiles@example.com', 'password': 'abc123', 'is_admin': 'False'}",4,"Đã làm cho các bé ở nhà ăn thử , thấy rất ngon . Cám ơn chương trình đã giới thiệu món bánh này ."
Đậu Đũa Xào Tôm,"{'username': 'cabuonnguu', 'email': 'cabuonnguu@example.com', 'password': 'abc123', 'is_admin': 'False'}",3,"Đã vào bếp làm theo công thức của chương trình , ăn thấy rất ngon , không biết ngoài đậu đũa ra ta còn dùng loại nguyên liệu gì khác để xào không?"
Lẩu Cá Dìa,"{'username': 'ngxz.sfwg', 'email': 'ngxz.sfwg@example.com', 'password': 'abc123', 'is_admin': 'False'}",5,"Ăn rất nhiều loại lẩu cá rồi , nhưng chưa ăn cá dìa lần nào , chắc phải vào bếp làm thử món lẩu cá dìa này cho cả nhà ăn thử thôi"
Bạch Tuộc Xào Rượu Gừng,"{'username': 'phaminhu', 'email': 'phaminhu@example.com', 'password': 'abc123', 'is_admin': 'False'}",3,"Đã làm ăn thử , rất ngon. Cám ơn mnmn"
Bánh Rán Chocolate Jelly Chanh Dây,"{'username': 'uyntr_', 'email': 'uyntr_@example.com', 'password': 'abc123', 'is_admin': 'False'}",3,nhìn cách trang trí mình cứ nghĩ là loại thức uống gì đó chứ ^^
Bánh Rán Chocolate Jelly Chanh Dây,"{'username': 'vvkhverse', 'email': 'vvkhverse@example.com', 'password': 'abc123', 'is_admin': 'False'}",2,"Nhìn đẹp và ngon nhưng không biết lúc làm có ra được như vậy không? , rất thích mấy món bánh theo kiểu Châu Âu như vầy"
Gỏi Sứa Khoai Môn,"{'username': 'dangthu222', 'email': 'dangthu222@example.com', 'password': 'abc123', 'is_admin': 'False'}",3,"Mới làm thử theo cách mà món ngon mỗi ngày hướng dẫn , ăn rất ngon và đặc biệt độ xừng xực của sứa làm món ăn rất lạ . Cám ơn món ngon mỗi ngày đã hướng dẫn cách chế biến món ăn này"
Cá Hồi Cuộn Cơm Chiên,"{'username': 'lyhieudu', 'email': 'lyhieudu@example.com', 'password': 'abc123', 'is_admin': 'False'}",3,Sao cuon ca khong dung gi de dinh ma khong bi bung ra hay vay a?
Cá Hồi Cuộn Cơm Chiên,"{'username': 'nghihechua.hen', 'email': 'nghihechua.hen@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,Xin hỏi món ngon mỗi ngày với món này ta có thể thay thế bằng loại cá khác được không ?
Ba Rọi Kho Măng,"{'username': '_natagata_', 'email': '_natagata_@example.com', 'password': 'abc123', 'is_admin': 'False'}",4,"Món ăn dân dã này rất ngon , thích hợp cho thực đơn mỗi ngày của gia đình cách chế biến hơi khác so với mẹ tôi nấu , nên sẽ chế biến theo món ngon mỗi ngày xem có ngon hơn không , nếu ngon hơn sẽ giới thiệu cho mẹ tôi cách chế biến này . Cám ơn món ngon mỗi ngày ."
Ba Rọi Kho Măng,"{'username': 'justfinn1106', 'email': 'justfinn1106@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,Bữa tối món : Ba rọi kho măng
Trứng Chiên Đậu Hủ Thịt Cua,"{'username': 'jia_smiles', 'email': 'jia_smiles@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,Chương trình trang trí đẹp mắt quá.
Trứng Chiên Đậu Hủ Thịt Cua,"{'username': 'ngxz.sfwg', 'email': 'ngxz.sfwg@example.com', 'password': 'abc123', 'is_admin': 'False'}",2,"Nhìn đẹp mắt nhưng không biết có làm được như hình không haha , cuối tuần làm thử cho mấy bé ăn xem sao ..."
Bánh Canh Khoai Tím,"{'username': 'vit4mean', 'email': 'vit4mean@example.com', 'password': 'abc123', 'is_admin': 'False'}",4,"Mình vừa nấu thử, rất ngon. Nước dùng ngọt, thơm. Sợi bánh canh dẻo, Bùi vị khoai"
Bánh Canh Khoai Tím,"{'username': 'anna_hoanggggg', 'email': 'anna_hoanggggg@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,Wow sợi bánh canh nhìn đẹp quá trời.
Bánh Canh Khoai Tím,"{'username': '_natagata_', 'email': '_natagata_@example.com', 'password': 'abc123', 'is_admin': 'False'}",2,Dung khoai mo nau banh canh la ma nhin dep qua.
Bánh Canh Khoai Tím,"{'username': 'vit4mean', 'email': 'vit4mean@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,Đầu bếp chuẩn bị 200gr bột mỗi loại nhưng chỉ sử dụng 150gr bột gạo với 50gr bột năng thôi ạ??
Bánh Canh Khoai Tím,"{'username': 'ohoho0_0', 'email': 'ohoho0_0@example.com', 'password': 'abc123', 'is_admin': 'False'}",4,"Không biết ngoài khoai tím ra ta có thể thay thế bằng loại khoai gì khác không , và có thể lấy thịt cua thay cho thịt giò heo được không ?"
Chạo Chay Sả Cây,"{'username': 'cabuonnguu', 'email': 'cabuonnguu@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,"Món chay mà nhìn hấp dẫn vậy không biết , sẽ làm thử để bổ sung thêm món ăn vào thực đơn món chay ."
Ốc Cà Na Hấp Sả,"{'username': 'hoai.hip0310', 'email': 'hoai.hip0310@example.com', 'password': 'abc123', 'is_admin': 'False'}",2,"Món này ăn thì ngon và thơm lăm đây , cuối tuần phải làm thử cho gia đình ăn mới được .."
Canh Chua Bông Thiên Lý,"{'username': 'uyntr_', 'email': 'uyntr_@example.com', 'password': 'abc123', 'is_admin': 'False'}",3,Bông thiên lý này nhà mình chỉ để xào thịt bò là ngon nhất rồi.
Canh Chua Bông Thiên Lý,"{'username': 'vexbixy', 'email': 'vexbixy@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,"bông thiên lý ăn rất là mát, giải nhiệt tốt trong những ngày hè."
Canh Chua Bông Thiên Lý,"{'username': 'haffxuf', 'email': 'haffxuf@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,Canh có tính mát để giải nhiệt nên sẽ nấu thử cho gia đình trong những ngày hè nắng nóng này .... cám ơn món ngon mỗi ngày đã giới thiệu.
Canh Chua Bông Thiên Lý,"{'username': 'uyntr_', 'email': 'uyntr_@example.com', 'password': 'abc123', 'is_admin': 'False'}",3,Món ăn rất đơn giản và ngon mình rất thích. cám ơn mnmn nha.
Vịt Kho Chanh Muối,"{'username': 'vutran1087', 'email': 'vutran1087@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,"Nhìn rất hấp dẫn bắt mắ và lạ , xem song cũng muốn làm thử xem sao."
Đu Đủ Xào Thịt Gà,"{'username': 'justfinn1106', 'email': 'justfinn1106@example.com', 'password': 'abc123', 'is_admin': 'False'}",2,"Nhìn thấy rất hấp dẫn , thích hợp để ăn cơm , sẽ nấu thử xem sao . Cám ơn món ngon mỗi ngày đã giới thiệu món ăn này ."
Lâu Đài Bánh Rán,"{'username': 'lyhieudu', 'email': 'lyhieudu@example.com', 'password': 'abc123', 'is_admin': 'False'}",5,nhìn bánh trang trí hấp dẫn quá mình sẽ làm thử cho bé con ở nhà và thêm chút nhân dừa hoặc socola cho bé đổi vị
Lâu Đài Bánh Rán,"{'username': '_natagata_', 'email': '_natagata_@example.com', 'password': 'abc123', 'is_admin': 'False'}",5,lam banh ran co can do dung danh trung khong
Lâu Đài Bánh Rán,"{'username': 'vexbixy', 'email': 'vexbixy@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,Có thể thay bột bánh rán vị socola bằng bột khác được không ạ? Nếu thay được thì nên dùng bột nào khác để bánh được ngon ạ.
Cá Đục Chiên Giòn,"{'username': 'qh.haoo', 'email': 'qh.haoo@example.com', 'password': 'abc123', 'is_admin': 'False'}",3,Món này làm để lai rai thì ngon phải biết ... cám ơn món ngon môi ngày dạy là món này
Cơm Phô Mai Chiên Giòn,"{'username': 'pomersum', 'email': 'pomersum@example.com', 'password': 'abc123', 'is_admin': 'False'}",4,I love monngonmoingay ajinomoto
Thăn Heo Cuốn Cải Hấp,"{'username': 'cabuonnguu', 'email': 'cabuonnguu@example.com', 'password': 'abc123', 'is_admin': 'False'}",2,Nhìn lạ và hấp dẫn hy vọng dễ làm và ăn ngon
Vịt Kho Dưa Gừng Non,"{'username': 'trangchip19', 'email': 'trangchip19@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,"Nhìn rất hấp dẫn và đẹp mắt , sẽ thử nấu cho gia đình xem sao"
Cá Thu Chiên Giòn Xốt Chanh Dây,"{'username': 'ohoho0_0', 'email': 'ohoho0_0@example.com', 'password': 'abc123', 'is_admin': 'False'}",5,"nhìn rất ngon , nhưng không biết là ngoài cá thu ra ,ta còn có thể thay cá thu bằng loại cá khác không nhỉ ?"
Thịt Heo Xông Khói Hương Sả,"{'username': 'uyntr_', 'email': 'uyntr_@example.com', 'password': 'abc123', 'is_admin': 'False'}",2,"nhìn có vẻ hấp dẫn và ngon đó , bắt tay làm thử thôi"
Lẩu Gà Hầm Sả,"{'username': 'ienb_', 'email': 'ienb_@example.com', 'password': 'abc123', 'is_admin': 'False'}",2,"Mấy lần mình làm món lẩu này cả nhà đều rất thích. Nước lẩu thơm ngon, thêm rau vào càng ngon ngọt hơn nữa."
Lẩu Gà Hầm Sả,"{'username': 'vvkhverse', 'email': 'vvkhverse@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,gà hầm xã ngon ngọt bổ
Lẩu Gà Hầm Sả,"{'username': 'jia_smiles', 'email': 'jia_smiles@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,"quao làm món này đơn giản và ngon ghê, cảm ơn món ngon mỗi ngày nha"
Lẩu Gà Hầm Sả,"{'username': 'jia_smiles', 'email': 'jia_smiles@example.com', 'password': 'abc123', 'is_admin': 'False'}",5,Nhìn hấp dẫn và bổ dưỡng quá. Cám ơn món ngon mỗi ngày giới thiệu món ăn này
Cải Thảo Xào Tôm Khô,"{'username': 'phaminhu', 'email': 'phaminhu@example.com', 'password': 'abc123', 'is_admin': 'False'}",4,Hãy làm món bánh chuối
Ngồng Tỏi Xào Hải Sản,"{'username': 'tiao__vie', 'email': 'tiao__vie@example.com', 'password': 'abc123', 'is_admin': 'False'}",4,"Nhìn món ăn rất lạ và hấp dẫn , sẽ làm thử em sao , cám ơn món ngon mỗi ngày đã giới thiệu món ăn này"
Đọt Su Xào Trứng Bắc Thảo,"{'username': 'embelem._', 'email': 'embelem._@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,Nhìn món rau ngon và hấp dẫn muốn ăn quá.
Đọt Su Xào Trứng Bắc Thảo,"{'username': 'ienb_', 'email': 'ienb_@example.com', 'password': 'abc123', 'is_admin': 'False'}",2,"Món này nhìn ngon quá, không biết vị của trứng bắc thảo như nào. Mình sẽ làm thử món này ăn cho biết hihi !"
Đọt Su Xào Trứng Bắc Thảo,"{'username': 'cabuonnguu', 'email': 'cabuonnguu@example.com', 'password': 'abc123', 'is_admin': 'False'}",5,"Nhìn ngon và hấp dẫn quá không biết ăn nó có vị như thế nào , bắt tay vào làm cho gia đình ăn thôi"
Gỏi Cua,"{'username': 'justfinn1106', 'email': 'justfinn1106@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,"Không biết gỏi cua này ăn có gì lạ không ? nhưng nhìn hấp dẫn quá sẽ làm cho gia đình ăn thử coi có ngon không , cám ơn món ngon mỗi ngày đã giới thiệu món ăn này .."
Chả Tôm Ốc Hương,"{'username': '678chinn', 'email': '678chinn@example.com', 'password': 'abc123', 'is_admin': 'False'}",3,"Xin cho hỏi, thay ốc bươu cho ốc hương được không? Cảm ơn chương trình."
Gỏi Bạch Tuộc Ớt Chuông,"{'username': 'haffxuf', 'email': 'haffxuf@example.com', 'password': 'abc123', 'is_admin': 'False'}",2,Món này để lạnh rồi ăn vừa giòn vừa mát thích lắm.
Gỏi Bạch Tuộc Ớt Chuông,"{'username': 'nghihechua.hen', 'email': 'nghihechua.hen@example.com', 'password': 'abc123', 'is_admin': 'False'}",5,"Hôm bữa làm gỏi cua ăn ngon , hôm nay thấy món gỏi bạch tuộc này lại món làm ăn thử nữa rồi .."
Cá Cuộn Bacon Hương Thảo,"{'username': 'vutran1087', 'email': 'vutran1087@example.com', 'password': 'abc123', 'is_admin': 'False'}",4,nhìn ngon và hấp dẫn quá .
Cá Cuộn Bacon Hương Thảo,"{'username': 'nn2502_', 'email': 'nn2502_@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,"Món ăn theo phong cách tây nhìn ngon , bắt tay là thử xem sao"
Canh Gà Cuộn Cải Thảo,"{'username': 'trangchip19', 'email': 'trangchip19@example.com', 'password': 'abc123', 'is_admin': 'False'}",4,"Mùa hè nấu canh này hạ nóng thì còn gì bằng , cám ớn món ngon mỗi ngày đã cho tôi thêm một món ăn mới để nấu cho gia đình"
Salad Dưa Leo Trộn Xúc Xích,"{'username': 'vexbixy', 'email': 'vexbixy@example.com', 'password': 'abc123', 'is_admin': 'False'}",5,"Món ăn nhanh theo kiểu Tây , có vẻ ngon và nhanh dễ làm ."
Nem Chay Rán,"{'username': 'dangthu222', 'email': 'dangthu222@example.com', 'password': 'abc123', 'is_admin': 'False'}",2,Giò sống chay có thể mua ở đâu?
Cá Nục Kho Rục,"{'username': 'ienb_', 'email': 'ienb_@example.com', 'password': 'abc123', 'is_admin': 'False'}",5,"Nhìn rất đậm đà và ngon sẽ nấu cho gia đình ăn , cám ơn món ngon mỗi ngày ."
Cuốn Gà Xào Xốt Mè,"{'username': 'nghihechua.hen', 'email': 'nghihechua.hen@example.com', 'password': 'abc123', 'is_admin': 'False'}",3,Toi khong thich an ca rot con cung nen thay ca rot ngam chua bang ca rot xao so duoc khong?
Tôm Chiên Xốt Chanh,"{'username': 'uyntr_', 'email': 'uyntr_@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,ngon quá đi à cho tôi ăn với
Lẩu Khổ Qua Hải Sản,"{'username': '_natagata_', 'email': '_natagata_@example.com', 'password': 'abc123', 'is_admin': 'False'}",4,Mình rất thích mùi vị của lẩu khổ qua ngoài quán bán. không biết mùi vị này làm ra có giống không.
Lẩu Khổ Qua Hải Sản,"{'username': 'uyntr_', 'email': 'uyntr_@example.com', 'password': 'abc123', 'is_admin': 'False'}",2,"Món này ăn ngon phải biết , vừa có tính đắng làm mát giải nhiệt cho mù hè này , không biết có thể hay mướp đắng bằng một loại rau củ nào khác khong nhỉ món ngon mỗi ngày ?"
Lẩu Khổ Qua Hải Sản,"{'username': 'haffxuf', 'email': 'haffxuf@example.com', 'password': 'abc123', 'is_admin': 'False'}",5,Mình có thể thay cá thác lác bằng loại các khác trong món lẩu khổ qua này không ạ?
Mực Trứng Xào Rau Răm,"{'username': 'embelem._', 'email': 'embelem._@example.com', 'password': 'abc123', 'is_admin': 'False'}",3,"Nhìn rất ngon và hấp dẫn , mình cũng thích ăn tuộc nhưng lại không thích ăn rau răm , nên không biết là món này mình có thể thay thế rau răm bằng rau gì khác không ?"
Ba Rọi Nướng Riềng,"{'username': 'tiao__vie', 'email': 'tiao__vie@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,thời gian nướng thịt trong bao lâu để thịt mềm và chín đều.
Ba Rọi Nướng Riềng,"{'username': 'ohoho0_0', 'email': 'ohoho0_0@example.com', 'password': 'abc123', 'is_admin': 'False'}",3,"Hấp dẫn quá đi mất, cuốn với lá mơ và rau thơm là đúng bài."
Ba Rọi Nướng Riềng,"{'username': 'ohoho0_0', 'email': 'ohoho0_0@example.com', 'password': 'abc123', 'is_admin': 'False'}",3,Nhìn thì ngon và hấp dẫn nhưng không biết là có thể thay thế thịt ba rọi bằng loại thịt gì khác không vậy món ngon mỗi ngày
Canh Gà Nấm Mỡ,"{'username': 'pomersum', 'email': 'pomersum@example.com', 'password': 'abc123', 'is_admin': 'False'}",4,"Nhìn thôi cũng đã thấy hấp dẫn rồi , cuối tuần này nấu thử cho gia đình xem sao ."
Salad Ngũ Sắc Chay,"{'username': 'anna_hoanggggg', 'email': 'anna_hoanggggg@example.com', 'password': 'abc123', 'is_admin': 'False'}",1,Lại có thêm món chay để làm phong phú thêm thực đơn chay . Cám ơn món ngon mỗi ngày đã giới thiệu món ăn chay này
Cần Tây Bóp Xổi Sụn Gà,"{'username': 'vit4mean', 'email': 'vit4mean@example.com', 'password': 'abc123', 'is_admin': 'False'}",2,Món này rất thích hợp nhạu bia đây ...Sụ gà sưt sựt nữa ăn ngon lắm đây. Có món này ăn coi đá banh với nhóm bạn thì hợp quá .
